CustomerID,Age,Annual_Income,Membership_Years,Rating,Days_Since_Last_Purchase,Purchase_Amount,Customer_LTV,Category_Apparel,Category_Beauty,Category_Electronics,Category_Groceries,Category_Home,City_Faisalabad,City_Islamabad,City_Karachi,City_Lahore,Income_to_Purchase_Ratio,Purchase_per_Membership_Year,Recency_Score,Age_Group_18-25,Age_Group_26-35,Age_Group_36-50,Age_Group_51-65,Age_Group_65+
1300,19.0,64728.98,14.0,4.1,315.0,1360.78,6760.52,False,False,False,False,True,False,True,False,False,0.021,90.72,0.00316,True,False,False,False,False
1301,36.0,60138.72,1.0,3.9,242.0,1865.53,5806.5,False,False,False,True,False,False,False,False,True,0.031,932.76,0.00412,False,False,True,False,False
1302,60.0,62724.76,10.0,2.3,59.0,2116.45,6563.51,False,False,False,True,False,True,False,False,False,0.0337,192.4,0.01667,False,False,False,True,False
1303,18.0,64384.39,-8.881784197001252e-16,2.2,391.0,1275.05,4002.52,False,False,True,False,False,False,False,False,True,0.0198,1275.05,0.00255,True,False,False,False,False
1304,64.0,69962.32,5.0,4.1,183.0,1137.59,4299.49,True,False,False,False,False,False,False,True,False,0.0163,189.6,0.00543,False,False,False,True,False
1305,46.0,85848.29,14.0,3.0,385.0,2891.33,9504.25,False,False,False,False,True,False,False,True,False,0.0337,192.76,0.00259,False,False,True,False,False
1306,25.0,40555.69,2.0,4.0,395.0,744.7399999999999,2853.81,False,False,False,True,False,False,True,False,False,0.0184,248.25,0.00253,True,False,False,False,False
1307,33.0,39216.62,5.0,4.4,20.0,542.25,2614.82,False,False,False,True,False,False,False,False,True,0.0138,90.38,0.04762,False,True,False,False,False
1308,46.0,40946.88,3.0000000000000004,2.6,202.0,234.08999999999992,1386.62,False,False,False,False,True,True,False,False,False,0.0057,58.52,0.00493,False,False,True,False,False
1309,34.0,71356.17,10.0,2.4,168.0,1568.74,6080.55,False,False,True,False,False,False,False,True,False,0.022,142.61,0.00592,False,True,False,False,False
1310,23.0,92388.84,6.0,5.0,199.0,1505.92,5516.68,False,False,False,True,False,False,False,True,False,0.0163,215.13,0.005,True,False,False,False,False
1311,52.0,57780.58660361459,8.0,4.0,123.0,1181.08,4413.65,True,False,False,False,False,False,False,True,False,0.0204,131.23,0.00806,False,False,False,True,False
1312,52.0,15000.0,14.0,3.3,223.0,1157.76,5256.27,False,False,False,True,False,False,False,False,True,0.0772,77.18,0.00446,False,False,False,True,False
1313,24.0,27512.160000000003,7.0,3.7,196.0,680.08,2510.19,False,False,False,True,False,False,False,True,False,0.0247,85.01,0.00508,True,False,False,False,False
1314,32.0,42454.001020377546,11.0,3.2,74.0,1515.74,8031.53,False,False,False,True,False,False,False,False,True,0.0357,126.31,0.01333,False,True,False,False,False
1315,30.0,52729.96,1.0,2.6,115.0,805.2700000000001,1563.01,False,False,True,False,False,False,False,False,True,0.0153,402.64,0.00862,False,True,False,False,False
1316,52.0,56015.45,3.0000000000000004,4.5,58.0,1266.38,3708.32,False,False,False,True,False,False,False,True,False,0.0226,316.6,0.01695,False,False,False,True,False
1317,55.0,65848.78,14.0,3.7,337.0,2645.34,8967.24,True,False,False,False,False,False,False,True,False,0.0402,176.36,0.00296,False,False,False,True,False
1318,55.0,58141.58,12.0,4.7,270.0,1503.44,7772.41,True,False,False,False,False,False,False,False,True,0.0259,115.65,0.00369,False,False,False,True,False
1319,66.0,88085.47,9.0,3.3,155.0,2275.48,6863.45,False,False,True,False,False,False,False,False,True,0.0258,227.55,0.00641,False,False,False,False,True
1320,57.0,56125.74632057523,5.0,2.8,158.0,576.3400000000001,3032.86,False,False,False,False,True,False,False,False,True,0.0103,96.06,0.00629,False,False,False,True,False
1321,34.0,46029.0,2.0,3.3,31.0,1608.62,4980.56,False,False,True,False,False,False,False,False,True,0.0349,536.21,0.03125,False,True,False,False,False
1322,23.0,75535.26,12.0,1.3,115.0,1799.82,7321.78,False,False,False,False,True,False,False,True,False,0.0238,138.45,0.00862,True,False,False,False,False
1323,49.0,31215.869999999995,11.0,3.6,369.0,1484.53,6662.56,False,False,False,True,False,False,False,False,True,0.0476,123.71,0.0027,False,False,True,False,False
1324,65.0,73573.22,3.0000000000000004,3.7,12.0,1542.19,6013.87,False,False,False,False,True,False,True,False,False,0.021,385.55,0.07692,False,False,False,True,False
1325,68.0,67256.17,8.0,4.4,58.0,1909.76,6286.2,False,False,True,False,False,False,False,False,True,0.0284,212.2,0.01695,False,False,False,False,True
1326,29.0,61723.321559946075,9.0,2.0,338.0,1863.53,6781.6,False,False,True,False,False,False,False,False,True,0.0302,186.35,0.00295,False,True,False,False,False
1327,30.0,99942.07,7.0,4.7,208.0,2097.87,5802.81,False,False,False,True,False,False,True,False,False,0.021,262.23,0.00478,False,True,False,False,False
1328,19.0,51311.44,13.0,4.4,12.0,1982.99,7499.86,False,False,False,True,False,False,False,False,True,0.0386,141.64,0.07692,True,False,False,False,False
1329,25.0,110326.56,1.0,4.8,195.0,1942.94,5475.42,False,False,False,True,False,False,False,True,False,0.0176,971.47,0.0051,True,False,False,False,False
1330,46.0,56209.33484130219,3.0000000000000004,3.7,299.0,1631.98,4981.25,True,False,False,False,False,True,False,False,False,0.029,408.0,0.00333,False,False,True,False,False
1331,46.0,36905.64,1.0,4.6,138.0,622.03,725.83,False,False,False,True,False,True,False,False,False,0.0169,311.02,0.00719,False,False,True,False,False
1332,37.0,66538.23,10.0,2.4,152.0,1870.59,7165.76,False,False,True,False,False,False,True,False,False,0.0281,170.05,0.00654,False,False,True,False,False
1333,34.0,43808.483815652755,9.0,4.3,252.0,1001.65,2910.1,False,False,False,False,True,False,False,False,True,0.0229,100.16,0.00395,False,True,False,False,False
1334,61.0,48461.37,14.0,3.0,239.0,1549.22,6576.29,False,False,False,False,True,False,False,True,False,0.032,103.28,0.00417,False,False,False,True,False
1335,41.0,73734.73,8.0,2.2,361.0,1364.82,4368.19,False,False,False,False,True,True,False,False,False,0.0185,151.65,0.00276,False,False,True,False,False
1336,60.0,73176.63495474414,2.0,3.7,99.0,1723.48,4701.22,True,False,False,False,False,True,False,False,False,0.0236,574.49,0.01,False,False,False,True,False
1337,68.0,51312.31,6.0,3.7,110.0,1283.92,5546.71,True,False,False,False,False,False,False,False,True,0.025,183.42,0.00901,False,False,False,False,True
1338,34.0,86722.91,1.0,3.0,62.0,1558.4,5383.56,False,False,False,True,False,False,False,False,True,0.018,779.2,0.01587,False,True,False,False,False
1339,28.0,90465.17,10.0,4.0,265.0,2187.29,8792.24,True,False,False,False,False,False,False,False,True,0.0242,198.84,0.00376,False,True,False,False,False
1340,67.0,92783.8594191065,10.0,2.1,213.0,2385.57,9677.69,False,False,False,True,False,False,False,False,True,0.0257,216.87,0.00467,False,False,False,False,True
1341,51.0,76647.09,12.0,1.8,138.0,1766.4,6364.2,False,False,True,False,False,False,False,True,False,0.023,135.88,0.00719,False,False,False,True,False
1342,33.0,90941.70543838406,5.0,4.9,278.0,2048.41,8020.16,False,False,False,True,False,False,False,False,True,0.0225,341.4,0.00358,False,True,False,False,False
1343,50.0,23622.43,4.0,4.5,150.0,230.23000000000002,239.39,False,False,True,False,False,False,False,False,True,0.0097,46.05,0.00662,False,False,True,False,False
1344,44.0,58006.06,1.0,2.8,78.0,2138.41,6672.97,False,False,False,True,False,False,False,False,True,0.0369,1069.2,0.01266,False,False,True,False,False
1345,65.0,46262.73407118744,6.0,3.7,215.0,1582.17,4920.01,False,False,False,True,False,False,False,True,False,0.0342,226.02,0.00463,False,False,False,True,False
1346,31.0,67622.97,7.0,4.6,174.0,1741.7,5336.24,True,False,False,False,False,False,False,False,True,0.0258,217.71,0.00571,False,True,False,False,False
1347,69.0,55190.92903581321,11.0,3.7,162.0,1957.41,7559.38,False,False,False,False,True,False,False,True,False,0.0355,163.12,0.00613,False,False,False,False,True
1348,66.0,61344.53,11.0,3.8,177.0,875.19,5207.38,False,True,False,False,False,False,False,False,True,0.0143,72.93,0.00562,False,False,False,False,True
1349,27.0,106407.85,2.0,4.7,365.0,1185.09,5059.02,False,False,True,False,False,True,False,False,False,0.0111,395.03,0.00273,False,True,False,False,False
1350,26.0,57723.489092369506,4.0,3.0,86.0,1225.61,4448.57,False,False,False,False,True,False,False,False,True,0.0212,245.12,0.01149,False,True,False,False,False
1351,45.0,74103.43,7.0,3.7,110.0,1210.64,4923.2,False,False,False,False,True,False,False,True,False,0.0163,151.33,0.00901,False,False,True,False,False
1352,20.0,59890.07,5.0,3.7,226.0,1303.16,5028.29,False,False,True,False,False,False,False,False,True,0.0218,217.19,0.00441,True,False,False,False,False
1353,33.0,66665.69,-8.881784197001252e-16,3.5,18.0,1415.58,4448.62,False,False,False,False,True,False,False,False,True,0.0212,1415.58,0.05263,False,True,False,False,False
1354,40.0,65132.37,12.0,3.3,58.0,2150.81,8261.43,False,False,False,True,False,False,False,False,True,0.033,165.45,0.01695,False,False,True,False,False
1355,68.0,74863.13,10.0,3.8,226.0,1441.96,6016.73,True,False,False,False,False,False,False,False,True,0.0193,131.09,0.00441,False,False,False,False,True
1356,69.0,90636.77,7.0,3.7,203.0,2252.59,8262.07,False,False,False,True,False,False,False,False,True,0.0249,281.57,0.0049,False,False,False,False,True
1357,25.0,101242.67,4.0,2.8,261.0,2190.61,5787.19,False,False,False,True,False,False,False,True,False,0.0216,438.12,0.00382,True,False,False,False,False
1358,64.0,71811.64,12.0,4.4,45.0,2055.24,7551.2,False,False,True,False,False,False,False,True,False,0.0286,158.1,0.02174,False,False,False,True,False
1359,22.0,77970.03,-8.881784197001252e-16,2.8,341.0,3150.0225,3051.35,False,False,True,False,False,False,False,False,True,0.0404,3150.02,0.00292,True,False,False,False,False
1360,56.0,39680.979999999996,6.0,3.5,194.0,1586.87,5485.35,False,False,True,False,False,False,False,True,False,0.04,226.7,0.00513,False,False,False,True,False
1361,61.0,63066.71,12.0,3.4,62.0,1699.93,7994.04,True,False,False,False,False,False,False,True,False,0.027,130.76,0.01587,False,False,False,True,False
1362,64.0,85686.37,14.0,4.0,124.0,2983.4,10036.1,False,False,False,True,False,False,False,False,True,0.0348,198.89,0.008,False,False,False,True,False
1363,29.0,84051.31,3.0000000000000004,1.8,90.0,1484.87,5104.49,False,False,True,False,False,False,False,False,True,0.0177,371.22,0.01099,False,True,False,False,False
1364,64.0,69655.41,9.0,4.5,180.0,2050.24,7777.34,True,False,False,False,False,False,False,False,True,0.0294,205.02,0.00552,False,False,False,True,False
1365,24.0,84500.67,2.0,3.1,187.0,1746.15,3856.2,False,False,False,True,False,False,False,False,True,0.0207,582.05,0.00532,True,False,False,False,False
1366,44.0,75796.87,1.0,3.7,173.0,1424.84,4052.38,False,False,False,True,False,False,False,True,False,0.0188,712.42,0.00575,False,False,True,False,False
1367,42.0,91406.74,5.0,3.3,184.0,2281.06,7658.33,False,True,False,False,False,True,False,False,False,0.025,380.18,0.00541,False,False,True,False,False
1368,34.0,74198.53797415696,13.0,3.7,363.0,1827.65,4915.19,False,False,False,True,False,True,False,False,False,0.0246,130.55,0.00275,False,True,False,False,False
1369,19.0,57174.64,10.0,5.0,383.0,478.71000000000004,2487.07,False,False,False,True,False,True,False,False,False,0.0084,43.52,0.0026,True,False,False,False,False
1370,58.0,72388.51,7.0,3.5,195.0,502.6199999999999,3911.12,False,False,True,False,False,False,False,True,False,0.0069,62.83,0.0051,False,False,False,True,False
1371,35.0,15000.0,4.0,4.8,385.0,968.97,3974.82,True,False,False,False,False,False,False,False,True,0.0646,193.79,0.00259,False,True,False,False,False
1372,52.0,73423.49,2.0,3.7,327.0,3150.0225,6435.11,False,True,False,False,False,False,False,False,True,0.0429,1050.01,0.00305,False,False,False,True,False
1373,39.0,18453.367286702516,4.0,4.1,327.0,1214.94,4493.11,False,False,False,False,True,False,False,False,True,0.0658,242.99,0.00305,False,False,True,False,False
1374,37.0,27083.809999999998,2.0,3.8,90.0,614.6599999999999,2279.57,True,False,False,False,False,False,False,False,True,0.0227,204.89,0.01099,False,False,True,False,False
1375,64.0,74938.91,2.0,3.7,175.0,1061.72,4148.01,True,False,False,False,False,False,False,False,True,0.0142,353.91,0.00568,False,False,False,True,False
1376,22.0,75505.65,10.0,3.1,140.0,1742.28,6358.23,False,False,False,True,False,False,False,True,False,0.0231,158.39,0.00709,True,False,False,False,False
1377,56.0,39426.57,1.0,2.8,38.0,833.0999999999999,2719.67,True,False,False,False,False,False,False,False,True,0.0211,416.55,0.02564,False,False,False,True,False
1378,56.0,49333.76,-8.881784197001252e-16,3.1,30.0,583.8600000000001,1447.09,False,False,False,False,True,False,False,False,True,0.0118,583.86,0.03226,False,False,False,True,False
1379,37.0,95151.9,8.0,3.8,248.0,2882.47,10368.48,False,True,False,False,False,False,True,False,False,0.0303,320.27,0.00402,False,False,True,False,False
1380,31.0,54351.34,4.0,3.5,168.0,2142.83,7717.84,False,False,False,True,False,False,False,False,True,0.0394,428.57,0.00592,False,True,False,False,False
1381,18.0,114344.25,6.0,4.3,330.0,2718.2,9942.87,False,False,True,False,False,False,True,False,False,0.0238,388.31,0.00302,True,False,False,False,False
1382,66.0,66375.36976387285,2.0,4.9,267.0,1374.81,4060.12,True,False,False,False,False,False,False,False,True,0.0207,458.27,0.00373,False,False,False,False,True
1383,67.0,73976.8,3.0000000000000004,2.8,34.0,1081.55,3130.62,False,False,True,False,False,False,False,True,False,0.0146,270.39,0.02857,False,False,False,False,True
1384,30.0,100571.24,6.0,3.0,335.0,2870.0,10102.29,False,False,True,False,False,False,False,False,True,0.0285,410.0,0.00298,False,True,False,False,False
1385,19.0,67882.6,10.0,2.4,198.0,1788.17,7084.38,False,False,False,True,False,False,False,True,False,0.0263,162.56,0.00503,True,False,False,False,False
1386,24.0,49387.563222902594,6.0,5.0,226.0,983.3,4050.6,True,False,False,False,False,False,False,False,True,0.0199,140.47,0.00441,True,False,False,False,False
1387,21.0,59989.28180499619,8.0,4.0,386.0,1764.19,5729.43,False,False,True,False,False,False,False,False,True,0.0294,196.02,0.00258,True,False,False,False,False
1388,61.0,60359.921773936185,7.0,4.1,256.0,1330.05,5357.82,False,False,False,True,False,False,False,True,False,0.022,166.26,0.00389,False,False,False,True,False
1389,64.0,34975.68,4.0,2.5,8.0,918.26,2377.18,False,False,True,False,False,False,False,False,True,0.0263,183.65,0.11111,False,False,False,True,False
1390,25.0,59371.69,4.0,3.7,70.0,770.4500000000002,3627.09,False,False,False,True,False,False,False,False,True,0.013,154.09,0.01408,True,False,False,False,False
1391,56.0,48671.77,6.0,4.2,170.0,1648.27,6610.5,True,False,False,False,False,True,False,False,False,0.0339,235.47,0.00585,False,False,False,True,False
1392,27.0,85335.87,-8.881784197001252e-16,3.5,14.0,1664.95,6320.57,False,False,True,False,False,False,False,False,True,0.0195,1664.95,0.06667,False,True,False,False,False
1393,37.0,65761.46,10.0,4.7,66.0,2178.75,8171.31,False,False,True,False,False,False,False,True,False,0.0331,198.07,0.01493,False,False,True,False,False
1394,49.0,58778.49,9.0,5.0,316.0,1455.12,4469.97,True,False,False,False,False,False,False,True,False,0.0248,145.51,0.00315,False,False,True,False,False
1395,55.0,62664.0,4.0,3.7,57.0,1358.8,4781.5,False,False,False,True,False,False,False,False,True,0.0217,271.76,0.01724,False,False,False,True,False
1396,63.0,69414.39014158612,5.0,2.8,66.0,1113.25,5943.96,True,False,False,False,False,False,False,True,False,0.016,185.54,0.01493,False,False,False,True,False
1397,20.0,78569.91,4.0,2.9,201.0,2035.3,5779.06,False,False,False,True,False,False,False,False,True,0.0259,407.06,0.00495,True,False,False,False,False
1398,28.0,42843.28792054978,9.0,5.0,36.0,869.79,3907.19,False,True,False,False,False,False,True,False,False,0.0203,86.98,0.02703,False,True,False,False,False
1399,32.0,42085.07,11.0,4.6,102.0,1087.13,5919.5,False,False,False,True,False,False,False,False,True,0.0258,90.59,0.00971,False,True,False,False,False
1400,34.0,89302.94,1.0,3.6,375.0,1826.48,6102.94,True,False,False,False,False,False,False,False,True,0.0205,913.24,0.00266,False,True,False,False,False
1401,69.0,55928.59,6.0,3.7,252.0,1407.06,6961.06,False,False,True,False,False,False,False,False,True,0.0252,201.01,0.00395,False,False,False,False,True
1402,58.0,33829.47,-8.881784197001252e-16,3.0,385.0,49.99999999999977,58.532500000000255,False,True,False,False,False,True,False,False,False,0.0015,50.0,0.00259,False,False,False,True,False
1403,34.0,74186.4523171109,6.0,4.5,141.0,1642.96,4963.23,False,True,False,False,False,False,True,False,False,0.0221,234.71,0.00704,False,True,False,False,False
1404,68.0,75194.14,3.0000000000000004,3.4,246.0,1941.97,7036.17,True,False,False,False,False,True,False,False,False,0.0258,485.49,0.00405,False,False,False,False,True
1405,43.0,31324.259999999995,5.0,3.5,95.0,675.15,1794.41,False,False,False,True,False,False,False,True,False,0.0216,112.52,0.01042,False,False,True,False,False
1406,44.0,70048.6,6.0,4.2,151.0,1551.08,5320.77,False,False,True,False,False,False,False,True,False,0.0221,221.58,0.00658,False,False,True,False,False
1407,40.0,81182.83,4.0,3.5,69.0,1848.62,5980.86,False,False,False,False,True,False,False,True,False,0.0228,369.72,0.01429,False,False,True,False,False
1408,25.0,73236.5,5.0,3.7,333.0,1614.35,6347.03,True,False,False,False,False,True,False,False,False,0.022,269.06,0.00299,True,False,False,False,False
1409,66.0,78903.59,11.0,3.7,73.0,1605.87,6945.13,False,False,True,False,False,False,False,True,False,0.0204,133.82,0.01351,False,False,False,False,True
1410,18.0,34106.08,12.0,4.4,81.0,1147.58,5375.66,False,False,False,True,False,False,False,False,True,0.0336,88.28,0.0122,True,False,False,False,False
1411,27.0,72282.88,-8.881784197001252e-16,3.7,185.0,1843.29,5009.11,False,False,False,True,False,False,False,True,False,0.0255,1843.29,0.00538,False,True,False,False,False
1412,29.0,58342.37,5.0,4.2,171.0,946.38,4671.38,False,False,False,False,True,False,False,True,False,0.0162,157.73,0.00581,False,True,False,False,False
1414,24.0,78650.04795661524,7.0,3.5,142.0,1410.39,5970.52,True,False,False,False,False,False,False,False,True,0.0179,176.3,0.00699,True,False,False,False,False
1415,18.0,97544.04,3.0000000000000004,3.1,118.0,2447.43,7623.75,True,False,False,False,False,False,False,False,True,0.0251,611.86,0.0084,True,False,False,False,False
1416,53.0,104476.14,8.0,4.3,365.0,2372.58,7137.92,False,False,False,True,False,False,True,False,False,0.0227,263.62,0.00273,False,False,False,True,False
1417,68.0,91282.54543454136,2.0,3.9,232.0,1618.44,4775.37,False,False,False,True,False,False,False,False,True,0.0177,539.48,0.00429,False,False,False,False,True
1418,24.0,62987.88982939187,-8.881784197001252e-16,2.4,367.0,1288.62,3676.44,False,False,True,False,False,False,True,False,False,0.0205,1288.62,0.00272,True,False,False,False,False
1419,33.0,73090.55560652481,9.0,3.4,394.0,1333.76,4984.32,False,False,False,False,True,False,False,True,False,0.0182,133.38,0.00253,False,True,False,False,False
1420,44.0,81870.1,7.0,3.6,260.0,1504.0,5615.84,False,False,False,True,False,False,True,False,False,0.0184,188.0,0.00383,False,False,True,False,False
1421,66.0,67665.91,11.0,3.2,330.0,1209.26,6772.22,False,False,False,True,False,False,False,False,True,0.0179,100.77,0.00302,False,False,False,False,True
1422,54.0,67876.81,5.0,5.0,44.0,1130.82,5253.55,False,False,True,False,False,True,False,False,False,0.0167,188.47,0.02222,False,False,False,True,False
1423,57.0,83122.57,12.0,4.1,379.0,2685.39,9217.63,False,False,True,False,False,False,False,True,False,0.0323,206.57,0.00263,False,False,False,True,False
1424,48.0,65143.44035333748,6.0,4.9,192.0,1220.67,3622.01,True,False,False,False,False,False,False,False,True,0.0187,174.38,0.00518,False,False,True,False,False
1425,39.0,48955.69,11.0,3.9,285.0,3150.0225,7223.45,False,False,True,False,False,False,False,False,True,0.0643,262.5,0.0035,False,False,True,False,False
1426,28.0,55881.59,1.0,3.8,98.0,823.11,2727.35,False,False,True,False,False,False,False,False,True,0.0147,411.56,0.0101,False,True,False,False,False
1427,62.0,78946.03,1.0,2.9,38.0,1922.73,4365.08,False,False,False,False,True,False,False,False,True,0.0244,961.36,0.02564,False,False,False,True,False
1428,59.0,65065.85,11.0,3.7,353.0,1330.88,6197.8,False,False,False,True,False,False,True,False,False,0.0205,110.91,0.00282,False,False,False,True,False
1429,19.0,72484.62,12.0,3.7,179.0,1945.38,8208.85,False,False,False,True,False,True,False,False,False,0.0268,149.64,0.00556,True,False,False,False,False
1430,55.0,79976.25671995607,14.0,2.5,55.0,2175.98,6396.64,False,False,False,True,False,False,False,True,False,0.0272,145.07,0.01786,False,False,False,True,False
1431,22.0,56753.49,4.0,3.2,263.0,2226.19,6073.37,False,False,False,False,True,False,False,True,False,0.0392,445.24,0.00379,True,False,False,False,False
1432,56.0,79491.0433978545,-8.881784197001252e-16,3.4,21.0,1884.92,5440.31,False,False,False,True,False,False,False,True,False,0.0237,1884.92,0.04545,False,False,False,True,False
1433,60.0,73334.54,14.0,4.1,180.0,1789.53,7894.78,False,False,False,False,True,False,True,False,False,0.0244,119.3,0.00552,False,False,False,True,False
1434,24.0,37834.11,9.0,4.1,281.0,1390.7,4792.49,False,True,False,False,False,False,True,False,False,0.0368,139.07,0.00355,True,False,False,False,False
1435,40.0,96730.71,3.0000000000000004,3.2,288.0,2909.88,8026.29,True,False,False,False,False,False,False,False,True,0.0301,727.47,0.00346,False,False,True,False,False
1436,24.0,53983.62,11.0,4.1,181.0,867.82,4941.12,False,False,False,True,False,True,False,False,False,0.0161,72.32,0.00549,True,False,False,False,False
1437,47.0,30225.366355981103,13.0,3.5,147.0,754.77,3748.15,True,False,False,False,False,False,False,False,True,0.025,53.91,0.00676,False,False,True,False,False
1438,66.0,39535.3495554984,4.0,1.1,335.0,905.4199999999998,3717.28,False,False,False,True,False,False,True,False,False,0.0229,181.08,0.00298,False,False,False,False,True
1439,22.0,39159.974860789254,11.0,3.3,73.0,1123.9,3995.91,False,False,False,True,False,True,False,False,False,0.0287,93.66,0.01351,True,False,False,False,False
1440,38.0,66147.81,11.0,4.7,29.0,1629.85,5304.24,False,False,False,True,False,False,True,False,False,0.0246,135.82,0.03333,False,False,True,False,False
1442,33.0,57589.7,9.0,3.8,320.0,2073.38,7311.36,False,False,False,True,False,False,False,True,False,0.036,207.34,0.00312,False,True,False,False,False
1443,24.0,78633.44,4.0,5.0,187.0,1163.63,5033.37,False,False,False,True,False,False,False,False,True,0.0148,232.73,0.00532,True,False,False,False,False
1444,43.0,72477.26,13.0,3.0,14.0,1889.46,6972.35,False,False,True,False,False,False,True,False,False,0.0261,134.96,0.06667,False,False,True,False,False
1445,44.0,71953.05,14.0,3.7,67.0,2417.39,8226.92,False,False,False,True,False,False,False,False,True,0.0336,161.16,0.01471,False,False,True,False,False
1446,52.0,79275.9900144725,14.0,2.5,11.0,2028.25,8999.36,True,False,False,False,False,False,False,True,False,0.0256,135.22,0.08333,False,False,False,True,False
1447,34.0,80619.85199927885,11.0,5.0,325.0,1619.34,5265.53,False,True,False,False,False,True,False,False,False,0.0201,134.94,0.00307,False,True,False,False,False
1448,67.0,17488.04072909367,-8.881784197001252e-16,3.6,184.0,49.99999999999977,1312.42,False,False,True,False,False,False,False,False,True,0.0029,50.0,0.00541,False,False,False,False,True
1449,45.0,60778.24255755887,5.0,3.7,27.0,1247.65,5495.35,True,False,False,False,False,False,False,False,True,0.0205,207.94,0.03571,False,False,True,False,False
1450,32.0,17035.380000000005,6.0,4.9,88.0,277.9000000000001,2453.18,False,False,False,True,False,False,False,True,False,0.0163,39.7,0.01124,False,True,False,False,False
1451,67.0,65793.32,14.0,4.3,246.0,1957.96,7102.59,False,False,True,False,False,False,False,True,False,0.0298,130.53,0.00405,False,False,False,False,True
1452,66.0,64898.07,8.0,2.9,237.0,1057.38,3839.21,False,False,True,False,False,False,False,False,True,0.0163,117.49,0.0042,False,False,False,False,True
1453,43.0,88001.71,8.0,3.1,327.0,2405.25,7925.1,False,False,True,False,False,False,False,False,True,0.0273,267.25,0.00305,False,False,True,False,False
1454,19.0,91127.96,2.0,4.1,10.0,1948.78,5047.2,False,False,True,False,False,False,False,True,False,0.0214,649.59,0.09091,True,False,False,False,False
1455,49.0,69461.05,11.0,3.7,27.0,1905.16,6338.16,False,False,False,True,False,False,False,True,False,0.0274,158.76,0.03571,False,False,True,False,False
1456,46.0,53992.06,5.0,1.8,14.0,1856.27,6446.38,False,False,False,True,False,False,False,True,False,0.0344,309.38,0.06667,False,False,True,False,False
1457,25.0,71736.90838888867,1.0,3.7,157.0,1378.35,4872.09,False,False,False,True,False,False,False,False,True,0.0192,689.18,0.00633,True,False,False,False,False
1458,50.0,53385.81,14.0,2.4,290.0,1337.39,5137.67,False,False,True,False,False,False,False,True,False,0.0251,89.16,0.00344,False,False,True,False,False
1459,61.0,64969.36,2.0,5.0,265.0,1160.28,4391.29,False,False,True,False,False,False,False,False,True,0.0179,386.76,0.00376,False,False,False,True,False
1460,23.0,85147.85001510034,-8.881784197001252e-16,3.9,84.0,1656.89,5372.62,False,False,True,False,False,False,False,False,True,0.0195,1656.89,0.01176,True,False,False,False,False
1461,55.0,52729.03,1.0,2.9,262.0,1058.19,4530.67,False,False,False,True,False,False,True,False,False,0.0201,529.1,0.0038,False,False,False,True,False
1464,39.0,43994.58,12.0,2.7,299.0,1135.52,5460.41,False,False,True,False,False,True,False,False,False,0.0258,87.35,0.00333,False,False,True,False,False
1465,18.0,86585.44996217138,7.0,3.7,168.0,2152.44,8079.3,False,False,True,False,False,False,False,True,False,0.0249,269.06,0.00592,True,False,False,False,False
1466,68.0,80368.46,4.0,5.0,23.0,1821.87,4928.67,False,True,False,False,False,False,False,True,False,0.0227,364.37,0.04167,False,False,False,False,True
1468,48.0,48228.88,7.0,3.6,307.0,2026.77,6568.03,False,False,True,False,False,False,False,False,True,0.042,253.35,0.00325,False,False,True,False,False
1469,27.0,46097.47,2.0,3.3,278.0,1305.68,3830.17,False,False,True,False,False,False,False,False,True,0.0283,435.23,0.00358,False,True,False,False,False
1470,66.0,53119.83658629592,14.0,2.8,107.0,2176.44,8427.92,False,True,False,False,False,False,True,False,False,0.041,145.1,0.00926,False,False,False,False,True
1471,56.0,76937.08,4.0,3.7,302.0,2005.45,6890.5,True,False,False,False,False,False,True,False,False,0.0261,401.09,0.0033,False,False,False,True,False
1472,59.0,43976.25,7.0,3.5,155.0,1843.48,6412.27,True,False,False,False,False,False,False,False,True,0.0419,230.44,0.00641,False,False,False,True,False
1473,40.0,74625.27,-8.881784197001252e-16,3.7,184.0,2232.85,6186.82,False,True,False,False,False,False,False,False,True,0.0299,2232.85,0.00541,False,False,True,False,False
1474,42.0,37296.87259579805,1.0,5.0,34.0,1174.09,2873.45,False,False,True,False,False,False,False,False,True,0.0315,587.04,0.02857,False,False,True,False,False
1475,50.0,62009.794170270536,3.0000000000000004,3.7,398.0,1612.76,5964.75,False,True,False,False,False,False,False,True,False,0.026,403.19,0.00251,False,False,True,False,False
1476,58.0,67412.25,-8.881784197001252e-16,3.1,335.0,1266.15,4119.28,False,False,True,False,False,False,False,True,False,0.0188,1266.15,0.00298,False,False,False,True,False
1477,62.0,118792.85999999999,10.0,3.1,77.0,2759.32,8771.34,True,False,False,False,False,False,False,True,False,0.0232,250.85,0.01282,False,False,False,True,False
1478,18.0,34699.06,14.0,3.6,224.0,1118.85,5089.17,False,False,False,True,False,True,False,False,False,0.0322,74.59,0.00444,True,False,False,False,False
1479,52.0,97384.32,14.0,3.6,312.0,2756.19,8569.68,False,False,False,True,False,False,False,False,True,0.0283,183.75,0.00319,False,False,False,True,False
1480,23.0,68296.53,3.0000000000000004,5.0,201.0,1197.79,4155.74,False,True,False,False,False,False,False,True,False,0.0175,299.45,0.00495,True,False,False,False,False
1481,32.0,74045.78,11.0,2.7,84.0,1844.47,6842.93,False,False,True,False,False,False,False,True,False,0.0249,153.71,0.01176,False,True,False,False,False
